,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
14864,https://www.cbsnews.com/news/china-trade-deficit-fact-check-trump-claim-g7-summit/,Fact check: Trump ignores U.S. trade strengths in G7 dispute,Not true.,en,CBS News,cbsnews.com,2018-06-11T00:00:00Z,The U.S. is running a trade deficit of $817 billion,Donald Trump,2018-06-09T00:00:00Z,Republican,
14824,https://www.cbsnews.com/news/trump-interview-press-conference-today-fact-check-2018-06-15/#war,Trump makes misleading claims about Crimea; FBI; North Korea,Mostly false,en,CBS News,cbsnews.com,2018-06-15T00:00:00Z,We were at the brink of war in Korea before I took office,Donald Trump,2018-06-15T00:00:00Z,Republican,
14833,https://www.cbsnews.com/news/trump-interview-press-conference-today-fact-check-2018-06-15/#tweet,Trump makes misleading claims about Crimea; FBI; North Korea,TRUE,en,CBS News,cbsnews.com,2018-06-15T00:00:00Z,Peter Strozk texted Lisa Page that 'we’ll stop' Trump,Donald Trump,2018-06-15T00:00:00Z,Republican,
14862,https://www.cbsnews.com/news/trump-interview-press-conference-today-fact-check-2018-06-15/#crimea,Trump makes misleading claims about Crimea; FBI; North Korea,FALSE,en,CBS News,cbsnews.com,2018-06-15T00:00:00Z,President Obama lost Crimea,Donald Trump,2018-06-15T00:00:00Z,Republican,
14875,https://www.cbsnews.com/news/trump-interview-press-conference-today-fact-check-2018-06-15/#report,Trump makes misleading claims about Crimea; FBI; North Korea,FALSE,en,CBS News,cbsnews.com,2018-06-15T00:00:00Z,The DOJ inspector general report totally exonerates me,Donald Trump,2018-06-15T00:00:00Z,Republican,
5558,https://www.cbsnews.com/news/germany-crime-rate-donald-trump-tweet-today-fact-check-2018-06-18/#crime,Germany crime rate and government claim by Trump today on Twitter – Crime is actually down in Germany,False. It's down 9.6%,en,CBS News,cbsnews.com,2018-06-19T00:00:00Z,Crime in Germany is way up.,Donald Trump,2018-06-18T00:00:00Z,Republican,
14874,https://www.cbsnews.com/news/migrant-children-at-the-border-by-the-numbers/,Immigration law; new policy and children and families separated at the border - the facts,New policy started April 6,en,CBS News,cbsnews.com,2018-06-19T00:00:00Z,There is not a new policy separating families at the border,Kirstjen Nielsen,2018-06-18T00:00:00Z,unknown_affiliation,wp
14917,https://www.cbsnews.com/news/germany-crime-rate-donald-trump-tweet-today-fact-check-2018-06-18/#merkel,Germany crime rate and government claim by Trump today on Twitter – Crime is actually down in Germany,Merkel's coalition is fragile,en,CBS News,cbsnews.com,2018-06-19T00:00:00Z,The people of Germany are turning against their leadership,Donald Trump,2018-06-19T00:00:00Z,Republican,
14782,https://www.cbsnews.com/news/did-obama-give-citizenship-to-thousands-of-iranians-during-nuke-deal-discussions/,Did Obama give citizenship to thousands of Iranians during nuclear deal discussions?,No evidence,en,CBS News,cbsnews.com,2018-07-03T00:00:00Z,Obama Administration granted citizenship to 2;500 Iranians,Donald Trump,2018-03-07T00:00:00Z,Republican,
2041,https://www.cbsnews.com/news/despite-trumps-contention-trade-deals-arent-killing-farmers/#soybeans,Despite Trump's contention; trade deals aren't killing farmers,Pricew reflect too high supply,en,CBS News,cbsnews.com,2018-07-23T00:00:00Z,The price of soybeans has fallen 50% since 5 years before the election. A big reason is bad (terrible) trade deals with other countries.',Donald Trump,2018-07-20T00:00:00Z,Republican,
14945,https://www.cbsnews.com/news/despite-trumps-contention-trade-deals-arent-killing-farmers/#dairy,Despite Trump's contention; trade deals aren't killing farmers,Not for all dairy products,en,CBS News,cbsnews.com,2018-07-23T00:00:00Z,Canada charges 275% on Dairy,Donald Trump,2018-07-20T00:00:00Z,Republican,
14816,https://www.cbsnews.com/news/ap-fact-check-trump-wrong-to-say-records-show-fbi-cover-up/#claim1,Trump wrong to say records show FBI cover-up (AP fact check),Not true,en,CBS News,cbsnews.com,2018-07-23T00:00:00Z,Carter Page wasn't a spy; wasn't an agent of the Russians,Donald Trump,2018-07-23T00:00:00Z,Republican,
14906,https://www.cbsnews.com/news/ap-fact-check-trump-wrong-to-say-records-show-fbi-cover-up/#claim2,Trump wrong to say records show FBI cover-up (AP fact check),Not true,en,CBS News,cbsnews.com,2018-07-23T00:00:00Z,Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump.....,Donald Trump,2018-07-23T00:00:00Z,Republican,
14966,https://www.cbsnews.com/news/ap-fact-check-trump-wrong-to-say-records-show-fbi-cover-up/#claim3,Trump wrong to say records show FBI cover-up (AP fact check),Not true,en,CBS News,cbsnews.com,2018-07-23T00:00:00Z,It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump ....,Donald Trump,2018-07-23T00:00:00Z,Republican,
6361,https://www.cbsnews.com/news/us-gdp-growth-touted-as-historic-by-trump-is-totally-standard/,GDP growth touted as 'historic' by Trump is anything but,Wasn't a fixer-upper economy,en,CBS News,cbsnews.com,2018-07-27T00:00:00Z,We've accomplished an economic turnaround of historic proportions,Donald Trump,2018-07-27T00:00:00Z,Republican,
14842,https://www.cbsnews.com/news/trump-job-approval-rating-tweet-overstates-his-job-performance-ratings-ap-fact-check/,Trump overstates his job performance ratings: Fact Check,No poll evidence for 52%,en,CBS News,cbsnews.com,2018-08-29T00:00:00Z,Over 90% approval rating ... within the Republican Party and 52% overall,Donald Trump,2018-08-26T00:00:00Z,Republican,
14968,https://www.cbsnews.com/news/trump-gdp-growth-unemployment-rate-tweet-fact-check-2018-09-10/,Trump tweet on GDP growth and unemployment rate – Fact checking his claim,Gov't data shows otherwise,en,CBS News,cbsnews.com,2018-09-10T00:00:00Z,The GDP Rate (4.2%) is higher than the Unemployment Rate (3.9%) for the first time in over 100 years!',Donald Trump,2018-09-10T00:00:00Z,Republican,
14881,https://www.cbsnews.com/news/trump-economy-obama-economy-administration-claim-fact-check/,Trump economy vs. Obama economy: Is Trump's economy stronger than Obama's?,Misleading,en,CBS News,cbsnews.com,2018-09-11T00:00:00Z,The economy is doing better than under Obama,Kevin Hassett,2018-09-10T00:00:00Z,Republican,
14794,https://www.cbsnews.com/news/trump-tariffs-on-china-who-pays-tariffs-fact-check-billions-statement/,Fact check: Is Trump right that China is paying billions in tariffs?,False. Importers pay the tariffs,en,CBS News,cbsnews.com,2018-09-18T00:00:00Z,China is paying billions in tariffs,Donald Trump,2018-09-17T00:00:00Z,Republican,
14919,https://www.cbsnews.com/news/donald-trump-economy-claim-review-current-recovery-was-the-worst-and-slowest-before-him/,Trump economy: President falsely claims economic recovery was 'the worst and slowest' before him on Twitter today,False: 2nd slowest since WWII,en,CBS News,cbsnews.com,2018-09-19T00:00:00Z,Current economy recovery is worst since Great Depression,Donald Trump,2018-09-19T00:00:00Z,Republican,
14789,https://www.cbsnews.com/news/trump-trade-deal-new-nafta-uscma-biggest-ever-claim-review/#biggest,Trump trade deal: Reviewing the president's claims about USCMA; the new NAFTA trade deal with Canada and Mexico [fact check],False.,en,CBS News,cbsnews.com,2018-10-02T00:00:00Z,USCMA is the biggest trade deal in the United States' history,Donald Trump,2018-10-01T00:00:00Z,Republican,
14891,https://www.cbsnews.com/news/trump-trade-deal-new-nafta-uscma-biggest-ever-claim-review/#powerhouse,Trump trade deal: Reviewing the president's claims about USCMA; the new NAFTA trade deal with Canada and Mexico [fact check],U.S. already #2 in manufacturing,en,CBS News,cbsnews.com,2018-10-02T00:00:00Z,USCMA will transform North America back into a manufacturing powerhouse,Donald Trump,2018-10-01T00:00:00Z,Republican,
14787,https://www.cbsnews.com/news/trump-saudi-arabia-contracts-jobs-fact-check/,Fact check: How many jobs does U.S. defense work with Saudi Arabia actually create?,Misleading,en,CBS News,cbsnews.com,2018-10-23T00:00:00Z,U.S. defense contractor sales in Saudi Arabia account for at least 500;000 jobs,Donald Trump,2018-10-17T00:00:00Z,Republican,
14900,https://www.cbsnews.com/news/trump-steel-auto-industry-tweets-fact-check-steel-and-auto-companies-investing-big-in-us/#steel,Fact check: Are steel and auto companies investing big in the U.S.?,not exactly,en,CBS News,cbsnews.com,2018-11-29T00:00:00Z,Big Steel is opening and renovating plants all over the country.,Donald Trump,2018-11-29T00:00:00Z,Republican,
14963,https://www.cbsnews.com/news/trump-steel-auto-industry-tweets-fact-check-steel-and-auto-companies-investing-big-in-us/#auto,Fact check: Are steel and auto companies investing big in the U.S.?,mostly false,en,CBS News,cbsnews.com,2018-11-29T00:00:00Z,auto companies are pouring into the U.S.,Donald Trump,2018-11-29T00:00:00Z,Republican,
14757,https://www.cbsnews.com/news/trump-border-wall-only-stop-one-third-of-illegal-immigration-migrants-fact-check-claim-review/,Trump's border wall would stop less than half of illegal immigration in the U.S.,Only ⅓ of illegals cross border,en,CBS News,cbsnews.com,2019-01-03T00:00:00Z,Immigration will be stopped in its tracks by building the border wall,Donald Trump,2018-06-25T00:00:00Z,Republican,
14817,https://www.cbsnews.com/live-news/trump-primetime-address-to-nation-speech-announcement-border-wall-fight-government-shutdown-today/#post-update26,Trump declares border crisis; Democrats say he has 'chosen fear',FALSE,en,CBS News,cbsnews.com,2019-01-08T00:00:00Z,Barrier will be steel rather than concrete 'at the request of Democrats',Donald Trump,2018-01-08T00:00:00Z,Republican,
14876,https://www.cbsnews.com/live-news/trump-primetime-address-to-nation-speech-announcement-border-wall-fight-government-shutdown-today/#post-update21,Trump declares border crisis; Democrats say he has 'chosen fear',Rating: true.,en,CBS News,cbsnews.com,2019-01-08T00:00:00Z,More Americans die from drugs than killed in entire Vietnam War,Donald Trump,2018-01-08T00:00:00Z,Republican,
14799,https://www.cbsnews.com/live-news/trump-primetime-address-to-nation-speech-announcement-border-wall-fight-government-shutdown-today/#post-update26,Trump declares border crisis; Democrats say he has 'chosen fear',Probably true,en,CBS News,cbsnews.com,2019-01-09T00:00:00Z,Last month; 20;000 migrant children were illegally brought into the United States,Donald Trump,2018-01-08T00:00:00Z,Republican,
14812,https://www.cbsnews.com/live-news/trump-primetime-address-to-nation-speech-announcement-border-wall-fight-government-shutdown-today/#21,Trump declares border crisis; Democrats say he has 'chosen fear',Out of context,en,CBS News,cbsnews.com,2019-01-09T00:00:00Z,In the last 2 years; ICE officers made 266;000 arrests of aliens with criminal records.,Donald Trump,2018-01-08T00:00:00Z,Republican,
14866,https://www.cbsnews.com/news/border-wall-trump-claim-mexico-will-pay-for-the-wall-indirectly-usmca-nafta,Will Mexico 'indirectly pay for the wall' through USMCA - the new NAFTA deal? Fact checking President Trump's claim,New NAFTA deal won't fund wall,en,CBS News,cbsnews.com,2019-01-09T00:00:00Z,The United States Mexico Canada Agreement will 'indirectly' fund construction of a wall with Mexico,Donald Trump,2018-12-31T00:00:00Z,Republican,
6049,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update12,2019 State of the Union fact check of President Trump's speech to Congress,False per Cato Institute.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,Year after year; countless Americans are murdered by criminal illegal aliens.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14732,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update1,2019 State of the Union fact check of President Trump's speech to Congress,This is accurate.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,The United States is now the #1 producer of oil and natural gas in the world.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14733,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update3,2019 State of the Union fact check of President Trump's speech to Congress,This is true.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,Americans pay vastly more than people in other countries for the exact same drugs; often made in the exact same place.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14736,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update13,2019 State of the Union fact check of President Trump's speech to Congress,This is accurate.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,Tens of thousands of innocent Americans are killed by lethal drugs that cross our border.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14758,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update13,2019 State of the Union fact check of President Trump's speech to Congress,Misleading.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,New York legislation allows baby to be ripped from the mother's womb moments before birth.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14759,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update15,2019 State of the Union fact check of President Trump's speech to Congress,Mostly true,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,Unemployment for Americans with disabilities have also reached an all-time low.,Donald Trump,2019-02-05T00:00:00Z,Republican,
14775,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update17,2019 State of the Union fact check of President Trump's speech to Congress,TRUE,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,Rather than bringing back jobs; plants are closing; layoffs are looming and wages struggle to keep pace with the actual cost of living.,Stacey Abrams,2019-02-05T00:00:00Z,Democratic,
14795,https://www.cbsnews.com/live-news/2019-state-of-the-union-fact-checking-trump-state-of-the-union-address-2019-02-04-live-updates/#post-update3,2019 State of the Union fact check of President Trump's speech to Congress,True; but more context is needed.,en,CBS News,cbsnews.com,2019-02-05T00:00:00Z,America has more women in the workforce than ever before.,Donald Trump,2019-02-05T00:00:00Z,Republican,
